제목,내용,PDF파일명,페이지
2016년,의료기기 보관,2016_faq.pdf,110
2016년,일회용 멸균의료기기 제조시설,2016_faq.pdf,111
2016년,제조공정 위탁 시 GMP,2016_faq.pdf,112
2016년,Clean booth 설치 시, 청정도 관리조건,2016_faq.pdf,113
2016년,1등급 의료기기의 위험관리,2016_faq.pdf,114
2016년,제품표준서 및 수입관리기준서의 개정,2016_faq.pdf,115
2016년,기록관리 보존기간(시판 후 2년),2016_faq.pdf,116
2016년,제조 품질기록 보존 기간,2016_faq.pdf,117
2016년,온라인 판매 시 광고,2016_faq.pdf,121
2016년,브로셔의 광고사전심의,2016_faq.pdf,121
2016년,제품명과 모델명을 이용한 광고,2016_faq.pdf,122
2016년,홈페이지의 상품설명과 허가받지 않은 의료기기 명칭 ,2016_faq.pdf,123
2016년,자사 홈페이지에 병원명칭 등 게재,2016_faq.pdf,124
2016년,기심의받은 의료기기 광고의 변경,2016_faq.pdf,124
2016년,허가예정 제품의 광고,2016_faq.pdf,125
2016년,수출용 의료기기의 광고(1),2016_faq.pdf,125
2016년,전시용 의료기기의 홍보물,2016_faq.pdf,126
2016년,수출용 의료기기의 광고(2),2016_faq.pdf,126
2016년,수출용 의료기기의 전시회 광고,2016_faq.pdf,127
2016년,광고사전심의 면제 품목,2016_faq.pdf,128
2016년,광고사전심의 확인방법,2016_faq.pdf,129
2016년,혈액순환 문구 광고,2016_faq.pdf,130
2016년,생리통에 도움을 준다는 광고,2016_faq.pdf,131
2016년,주름개선. 색소침착개선 등 광고,2016_faq.pdf,132
2016년,서포터즈 모집 의료기기 홍보,2016_faq.pdf,133
2016년,개인적으로 실시한 임상시험 광고,2016_faq.pdf,133
2016년,첨부문서 기재사항,2016_faq.pdf,134
2016년,표시기재사항의 방법,2016_faq.pdf,135
2016년,첨부문서 기재사항을 용기나 외장에 표시기재,2016_faq.pdf,135
2016년,수입의료기기의 한글기재사항,2016_faq.pdf,136
2016년,GMP 적합성인정등표시,2016_faq.pdf,136
2016년,중고의료기기 기재사항,2016_faq.pdf,137
2016년,제조의뢰자-제조자 관계로 제조되는 제품의 표시기재,2016_faq.pdf,137
2016년,전공정 위탁 수출용 의료기기의 표시기재,2016_faq.pdf,138
2016년,공정위탁 제조 시 기재사항,2016_faq.pdf,138
2016년,유효기간 변경 시 표시기재,2016_faq.pdf,139
2016년,변경된 상호명 표시기재,2016_faq.pdf,139
2016년,허가(인증)사항과 다르게 제품치수 표시기재,2016_faq.pdf,140
2016년,사용방법을 첨부문서에 기재 시 허가내용보다 축소하여 표시기재,2016_faq.pdf,140
2016년,품목인증번호 전환 후 표시기재,2016_faq.pdf,141
2016년,영문 설명서를 국문으로 번역 시 요약본으로 제공,2016_faq.pdf,141
2016년,소프트웨어의 판매 형태(다운로드). 기재사항(웹사이트 상),2016_faq.pdf,142
2016년,의료기기 수입업자의 의료기기 판매업신고 대상,2016_faq.pdf,145
2016년,의료기기 수입업자가 타사가 수입한 의료기기 판매,2016_faq.pdf,146
2016년,의료기기 제조업자가 타사의 의료기기 판매 시 판매업신고,2016_faq.pdf,147
2016년,판매업 신고한 영업소가 아닌 본사가 의료기기 판매,2016_faq.pdf,148
2016년,의료기기 제조/수입업자의 판매업신고 면제,2016_faq.pdf,148
2016년,본사와 지사의 판매업 신고 대상,2016_faq.pdf,149
2016년,의료기기 판매업소의 시설면적,2016_faq.pdf,150
2016년,본사(영업소)와 물류센터(창고)의 의료기기 판매업신고,2016_faq.pdf,150
2016년,의료기기 사은품 증정,2016_faq.pdf,151
2016년,의료기기 신고품목 판매 시 의료기기 판매업신고,2016_faq.pdf,152
2016년,치과기공소 개설자의 의료기기 판매,2016_faq.pdf,153
2016년,의료기관의 의료기기 판매업신고(2),2016_faq.pdf,154
2016년,의료기관의 의료기기 판매업신고(1),2016_faq.pdf,154
2016년,의료기기 판매업체의 취급가능품목,2016_faq.pdf,155
2016년,기신고된 비멸균초음파겔을 의료기관으로 판매,2016_faq.pdf,155
2016년,도수 물안경을 인터넷에서 판매 시 절차,2016_faq.pdf,156
2016년,유통품질관리기준의 판매내역에 허가(신고)번호 포함,2016_faq.pdf,157
2016년,안경원으로 콘택트렌즈 판매,2016_faq.pdf,157
2016년,의료기기 판매업체의 관리책임자,2016_faq.pdf,158
2016년,의료기기 유통품질관리기준 교육(1),2016_faq.pdf,158
2016년,의료기기 유통품질관리기준 교육(2),2016_faq.pdf,159
2016년,대형유통업체의 문서기록관리 준수,2016_faq.pdf,159
2016년,의료기기 유통품질관리기준 교육(3),2016_faq.pdf,160
2016년,의료기기 유통품질관리기준,2016_faq.pdf,161
2016년,의료기기의 무료 사용(제공/ 비치),2016_faq.pdf,162
2016년,임대 제품을 회수하여 검/교정 등 실시 후 다른 의료기관에 재임대하려는 경우 중고의료기기 검사필증 부착,2016_faq.pdf,163
2016년,수리업신고,2016_faq.pdf,167
2016년,허가 전 제조한 제품을 허가 이후 판매,2016_faq.pdf,171
2016년,전시목적의료기기의 판매,2016_faq.pdf,171
2016년,시험용 의료기기 판매,2016_faq.pdf,172
2016년,GMP 유효기간 만료일 이후 재고품 판매,2016_faq.pdf,173
2016년,GMP 유효기간 만료일 이후 판매불가 이유,2016_faq.pdf,174
2016년,GMP 유효기간 만료일 이후 사용목적을 연구용으로 전환하여 판매,2016_faq.pdf,174
2016년,허가 자진취하 후 재고 판매,2016_faq.pdf,175
2016년,변경신고 전에 보유 중인 재고의 판매 또는 임대,2016_faq.pdf,175
2016년,의료기기의 관공서 또는 학교로 판매,2016_faq.pdf,176
2016년,수출용 의료기기를 연구기관으로 판매,2016_faq.pdf,176
2016년,의료기기 판매업자의 포장,2016_faq.pdf,177
2016년,의료기가 판매업체의 포장단위 변경,2016_faq.pdf,178
2016년,수입의료기기의 소분포장 후 판매,2016_faq.pdf,178
2016년,의료기기와 의약외품 묶음 판매,2016_faq.pdf,179
2016년,제조허가제품과 유사한 제품의 구입,2016_faq.pdf,180
2016년,여러 개의 체외진단용 의료기기의 묶음 판매,2016_faq.pdf,180
2016년,콘택트렌즈 해외 직구,2016_faq.pdf,181
2016년,혈당측정기 해외 직구,2016_faq.pdf,182
2016년,한 가지 제품을 의료기기와 공산품으로 판매,2016_faq.pdf,182
2016년,의료용겔 판매,2016_faq.pdf,183
2016년,의료용겔 사용,2016_faq.pdf,183
2016년,추가 증정,2016_faq.pdf,184
2016년,무상 제공,2016_faq.pdf,184
2016년,광고사전심의필 미표시 시 행정처분,2016_faq.pdf,185
2016년,GMP 미갱신 시 행정처분,2016_faq.pdf,185
2016년,추적관리대상 의료기기의 기록 제출 대상자 기준,2016_faq.pdf,186
2016년,동일 의료법인산하 의료기관별 중고의료기기 이동 시 절차,2016_faq.pdf,186
2016년,중고의료기기(진단용방사선발생장치) 거래,2016_faq.pdf,187
2016년,의료기관 개설자 변경 시 중고의료기기 검사필증,2016_faq.pdf,187
2016년,취하된 중고의료기기의 판매,2016_faq.pdf,188
2016년,데모용 의료기기의 중고의료기기 해당,2016_faq.pdf,190
2016년,의료기기 임상시험계획승인 제출자료 작성 주체,2016_faq.pdf,193
2016년,연구자 임상시험,2016_faq.pdf,194
2016년,의약품 GCP와 의료기기 GCP의 교육,2016_faq.pdf,195
2016년,의약품 임상시험에 부수적으로 사용하는 허가 받지 아니한 의료기기 수입 절차,2016_faq.pdf,196
2016년,의료기기의 성능을 갖춘 벌크(bulk) 형태의 제품 수입통관,2016_faq.pdf,199
2016년,국내 제조허가 받은 의료기기 해외 전시 후 국내 반입 시 통관,2016_faq.pdf,199
2016년,허가 받지 아니한 의료기기를 사람을 대상으로 연구하기 위해 수입 절차,2016_faq.pdf,200
2016년,체외진단용의료기기(시약)의 주원재료 수입 절차,2016_faq.pdf,201
2016년,국소폼제창상피복재의 사용목적 범위,2016_faq.pdf,201
2016년,품목허가 취하한 의료기기 사용,2016_faq.pdf,202
2016년,내용 연수가 경과한 의료기기 폐기 절차,2016_faq.pdf,202
2015년,유한회사에서 주식회사로 조직변경이 있는 경우 양도양수,2015_faq.pdf,17
2015년,국내 다른 제조소를 합병 시 양수자의 허가번호로 통합,2015_faq.pdf,17
2015년,타업체의 기허가 제품과 동일한 제품의 허가,2015_faq.pdf,18
2015년,구성품과 액세서리,2015_faq.pdf,18
2015년,의료기기의 일부 구성품을 납품(제조)하는 업체의 허가,2015_faq.pdf,19
2015년,해외에서 의료기기 직접 구입(수입),2015_faq.pdf,19
2015년,개인이 자가사용 목적으로 수입,2015_faq.pdf,20
2015년,응급환자를 위해 허가 전 의료기기 수입,2015_faq.pdf,20
2015년,품질책임자 지정,2015_faq.pdf,21
2015년,품질책임자의 자격과 관련하여 공학의 범위,2015_faq.pdf,22
2015년,대학교 중퇴자의 품질책임자 등록,2015_faq.pdf,22
2015년,품질경영기사의 품질책임자 등록,2015_faq.pdf,23
2015년,한약사의 품질책임자 등록,2015_faq.pdf,23
2015년,품질책임자 겸직(1),2015_faq.pdf,24
2015년,품질책임자 겸직(2),2015_faq.pdf,25
2015년,품질책임자 겸직(3),2015_faq.pdf,26
2015년,품질책임자 겸직(4),2015_faq.pdf,26
2015년,품질책임자 교육이수,2015_faq.pdf,27
2015년,의료기기 한벌구성,2015_faq.pdf,27
2015년,자사의 제조의료기기와 타사의 수입의료기기의 한벌구성,2015_faq.pdf,28
2015년,한벌구성의료기기의 신고 절차,2015_faq.pdf,28
2015년,의료기기 전공정 위탁 제조 시 제조자 추가,2015_faq.pdf,29
2015년,허가 받은 품목을 다른 회사에 위탁 생산 가능,2015_faq.pdf,29
2015년,제조방법 변경에 따른 제조소 추가 시 허가절차 및 판매,2015_faq.pdf,30
2015년,멸균위탁업체 변경에 따른 허가,2015_faq.pdf,31
2015년,국외 기업이 국내 제조업체에게 제조위탁할 경우 허가,2015_faq.pdf,32
2015년,해외 위탁제조,2015_faq.pdf,33
2015년,벌크형태로 수입하고 국내에서 추가가공할 경우 허가,2015_faq.pdf,33
2015년,반가공(비코팅) 안경렌즈 수입,2015_faq.pdf,34
2015년,의료용 앱의 운영체제를 변경하는 경우 변경허가,2015_faq.pdf,34
2015년,3개의 구성품으로 이루어진 제품의 허가 신청 시 GMP 서류 제출여부 및 제조원 기재방법,2015_faq.pdf,35
2015년,사용목적 추가를 위한 변경허가 시 제출서류,2015_faq.pdf,35
2015년,미국FDA 승인서류 없이 수입,2015_faq.pdf,36
2015년,취하품목의 재허가(신고),2015_faq.pdf,36
2015년,동등공고제품 인정,2015_faq.pdf,37
2015년,수출용의료기기 허가,2015_faq.pdf,37
2015년,수출용의료기기의 2개 이상 모델명,2015_faq.pdf,38
2015년,수입의료기기의 수출용의료기기로 허가,2015_faq.pdf,38
2015년,의약품 제조시설에 전공정위탁한 수출용 의료기기,2015_faq.pdf,39
2015년,IEC 60601-1의 동등수준 충족,2015_faq.pdf,40
2015년,EN/IEC 성적서 인정,2015_faq.pdf,41
2015년,기허가 제품에 IEC 60601-1(3판) 적용,2015_faq.pdf,42
2015년,IEC 60601-1(3판)에서 제외된 보조기준규격의 도입,2015_faq.pdf,42
2015년,수출용의료기기에 IEC 60601-1(3판) 적용,2015_faq.pdf,43
2015년,성적서 유효기간(3년) 경과,2015_faq.pdf,43
2015년,해외 제조원의 성적서 인정 관련 질의,2015_faq.pdf,44
2015년,GMP적합인정 없는 제조소의 자가시험성적서 관련 질의,2015_faq.pdf,44
2015년,중고의료기기 관련 질의,2015_faq.pdf,45
2015년,제조금지된 프탈레이트 가소제가 함유된 수액세트 관련 질의,2015_faq.pdf,47
2015년,제조·수입·판매 금지된 수액세트의 범위 관련 질의,2015_faq.pdf,47
2015년,PVC사용 규제 대상 의료기기 범위 확대 계획에 대한 질의,2015_faq.pdf,48
2015년,의료기관 이외의 장소에서 원격진료를 위한 스마트기기와 소프트웨어,2015_faq.pdf,51
2015년,체지방측정기,2015_faq.pdf,52
2015년,팔, 허벅지 등에 패치형태로 부착하여 환자의 체온을 측정하여 표시하는 기구(스마트폰 어플리케이션 포함),2015_faq.pdf,53
2015년,복강경 수술 시 인체 내부영상을 보기 위해 인체 외부에서 사용하는 수동식 기구,2015_faq.pdf,54
2015년,두타안마와 온열이 작동하는 기기,2015_faq.pdf,55
2015년,안마기,2015_faq.pdf,56
2015년,치과용핸드피스 내부세척용 오일,2015_faq.pdf,57
2015년,치과기공소에서 치아석고 모형 스캔 시 석고모형에 뿌리는 용액,2015_faq.pdf,58
2015년,CNC 가공설비,2015_faq.pdf,59
2015년,치과 기공물,2015_faq.pdf,60
2015년,치아마찰방지를 위한 마우스피스,2015_faq.pdf,61
2015년,보청기 성능 분석기,2015_faq.pdf,62
2015년,휴대용 산소 공급기,2015_faq.pdf,63
2015년,코털제거기,2015_faq.pdf,64
2015년,스플린트와 캐스트,2015_faq.pdf,65
2015년,하지정맥류 환자가 착용하는 압박스타킹,2015_faq.pdf,66
2015년,외상환자를 침대 간 이송하는 기구,2015_faq.pdf,67
2015년,레이저팁,2015_faq.pdf,68
2015년,바른자세벨트,2015_faq.pdf,69
2015년,코골이 또는 수면무호흡증 방지 기구,2015_faq.pdf,70
2015년,코골이 완화 제품,2015_faq.pdf,71
2015년,비염치료기,2015_faq.pdf,72
2015년,심폐소생술 실습용 제품,2015_faq.pdf,72
2015년,조직검사용 검체를 담는 용기,2015_faq.pdf,73
2015년,피지 제거용 제품,2015_faq.pdf,74
2015년,왁스 워머기,2015_faq.pdf,75
2015년,국소 피부접착제,2015_faq.pdf,76
2015년,타투 머신(바늘부 포함),2015_faq.pdf,77
2015년,면역화학시약의 주원료(효소류),2015_faq.pdf,78
2015년,실험실의 환경을 관리하는 미생물 배지,2015_faq.pdf,79
2015년,제품의 오염을 방지하기 위해 덮는 커버,2015_faq.pdf,80
2015년,체력평가 시 사용하는 심박수측정기,2015_faq.pdf,81
2015년,셀룰라이트를 자극시키는 제품,2015_faq.pdf,82
2015년,피부 각질 제거용 제품,2015_faq.pdf,83
2015년,화장품 흡수를 촉진하는 기기,2015_faq.pdf,84
2015년,이명치료를 목적으로 환자의 이명 주파수를 제거한 음원을 들려주는 소프트웨어,2015_faq.pdf,85
2015년,손의 악력운동을 하는 기기,2015_faq.pdf,86
2015년,저주파자극기와 초음파자극기에 인체의 전도를 향상시키는 목적으로 사용하는 비멸균 겔,2015_faq.pdf,87
2015년,GMP 정기심사와 변경심사의 동시 신청 관련 질의,2015_faq.pdf,91
2015년,GMP 정기심사 일괄신청 시 유효기간 1년 이내 제조소의 기준 관련 질의,2015_faq.pdf,92
2015년,동일 옆건물로 이전 시 GMP 심사 관련 질의,2015_faq.pdf,93
2015년,1등급 의료기기 GMP 심사 면제 관련 질의,2015_faq.pdf,93
2015년,수입 중고의료기기의 GMP 심사대상 및 심사기준 관련 질의,2015_faq.pdf,94
2015년,제조원의 GMP 인증 서류 관련 질의,2015_faq.pdf,95
2015년,GMP 해외심사 시 공급업체(위탁 등) 심사대상 관련 질의,2015_faq.pdf,96
2015년,동일한 제조의뢰자에 새로운 제조자 추가 시 심사대상 관련 질의,2015_faq.pdf,96
2015년,일부공정 위탁 시 수탁자의 GMP 심사 관련 질의,2015_faq.pdf,97
2015년,의료기기 GMP 적합성인정 등 표시 도안 관련 질의,2015_faq.pdf,97
2015년,GMP 적합인정서 관련 질의,2015_faq.pdf,98
2015년,체외진단의약품의 의료기기 전환에 따라 GMP 유예 관련 질의,2015_faq.pdf,98
2015년,체외진단의료기기용 시약류 품목군의 2등급을 보유하고 있을 경우 동일품목군의 3등급을 판매 시 GMP심사 관련 질의,2015_faq.pdf,99
2015년,GMP 만료일 이후 기 입고(수입)된 의료기기의 판매 관련 질의,2015_faq.pdf,100
2015년,GMP 만료일 이후 판매업체 재고 판매 관련 질의,2015_faq.pdf,101
2015년,허가증 양도 후 재고품 판매 관련 질의,2015_faq.pdf,101
